👉公告,#genre#
辽宁卫视,http://58.48.37.158:1111/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
辽宁卫视,http://60.7.56.33:4000/rtp/239.253.92.115:6056$组播源
辽宁卫视,http://www.furymax.top:85/rtp/239.69.1.71:10066$组播源
辽宁卫视,http://60.164.128.167:8029/rtp/239.255.30.69:8231$组播源
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000024033/1.m3u8$订阅源-IPv6
辽宁卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8$订阅源-IPv6
辽宁卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226209/index.m3u8$订阅源-IPv6
内蒙古卫视,http://mom.cloudns.be:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
内蒙古卫视,http://113.218.204.28:8081/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
内蒙古卫视,http://220.249.114.102:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
内蒙古卫视,http://[2409:8087:1a01:df::401a]:80/wh7f454c46tw3029083262_-802204014/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8?icpid=88888888&RTS=1713969858&from=4&hms_devid=128&prioritypopid=4&online=1713969858&vqe=3$订阅源-IPv6
内蒙古卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000044/index.m3u8$订阅源-IPv6
内蒙古卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225846/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6
内蒙古卫视,http://123.138.22.30:9901/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://121.33.239.242:9901/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://223.166.234.114:7777/tsfile/live/0109_1.m3u8$订阅源
宁夏卫视,http://183.94.146.109:2222/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
宁夏卫视,http://113.218.204.28:8081/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
宁夏卫视,http://42.48.50.232:9002/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
宁夏卫视,http://220.249.114.102:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
宁夏卫视,http://218.13.170.98:9901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://116.117.104.242:8096/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://123.138.22.30:9901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://116.117.104.29:8096/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://59.48.75.130:3052/tsfile/live/0115_1.m3u8$订阅源
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8$订阅源
青海卫视,http://mom.cloudns.be:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
青海卫视,http://42.48.50.232:9002/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
青海卫视,http://183.94.146.109:2222/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
青海卫视,http://59.173.183.242:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
青海卫视,http://59.48.75.130:3052/tsfile/live/0113_1.m3u8$订阅源
青海卫视,http://123.138.22.30:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://121.33.239.242:9901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://223.166.234.114:7777/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://61.138.128.226:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://113.57.20.158:9901/tsfile/live/1014_1.m3u8$订阅源
山东卫视,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
山东卫视,http://mom.cloudns.be:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
山东卫视,http://221.233.192.152:1111/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
山东卫视,http://222.129.139.91:8888/rtp/239.3.1.209:8052$组播源
山东卫视,http://60.7.56.33:4000/rtp/239.253.92.207:8109$组播源
山东卫视,http://123.112.19.67:8012/rtp/239.3.1.209:8052$组播源
山东卫视,http://www.furymax.top:85/rtp/239.69.1.69:10054$组播源
山东卫视,http://111.192.0.32:4022/rtp/239.3.1.209:8052$组播源
山东卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000004134/1.m3u8?channel-id=wasusyt&Contentid=6000000001000004134&livemode=1&stbId=3$订阅源-IPv6
山西卫视,http://mom.cloudns.be:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
山西卫视,http://113.218.204.28:8081/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
山西卫视,http://183.94.146.109:2222/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
山西卫视,http://42.48.50.232:9002/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
山西卫视,http://116.117.104.39:8096/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://121.33.239.242:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://112.102.217.173:9003//hls/61/index.m3u8$订阅源
山西卫视,http://116.117.104.242:8096/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://123.138.22.30:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://218.13.170.98:9901/tsfile/live/0118_1.m3u8$订阅源
陕西卫视,http://mom.cloudns.be:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
陕西卫视,http://113.218.204.28:8081/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
陕西卫视,http://183.94.146.109:2222/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
陕西卫视,http://42.48.50.232:9002/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
陕西卫视,https://api.livednow.org/migu/738910838?sign=gAAAAABnJcJqOtVCdd8WAn4DUT3VSbQHyfe5YFbUoqjsj_bS5O0aue2z6CSXEwpR856Z7BWlzxU-e48aeBfTOpdvGCnMnnjR8JmShiQd8oXFM-hTre-JgsjlvAzznm1jDoaQZsP8S-DAbqZK_jtrsaKSodpssxZZqCQjAazFU9B7A5GIEqWa9YF3LDLXONSmsFB7J7d9UM0FZx-CpzgBS2AhX8uO40kd0A%3D%3D$订阅源
陕西卫视,http://112.102.217.173:9003//hls/68/index.m3u8$订阅源
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://113.57.20.158:9901/tsfile/live/1013_1.m3u8$订阅源
陕西卫视,http://218.13.170.98:9901/tsfile/live/0136_1.m3u8$订阅源
陕西卫视,http://59.48.75.130:3052/tsfile/live/0135_1.m3u8$订阅源
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
四川卫视,http://58.48.37.158:1111/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
四川卫视,http://221.233.192.152:1111/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
四川卫视,http://60.7.56.33:4000/rtp/239.253.92.16:6043$组播源
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8?$订阅源-IPv6
四川卫视,http://[2409:8087:1a0a:df::402f]:80/wh7f454c46tw3886432740_-1280396412/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$订阅源-IPv6
四川卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225487/2/index.m3u8$订阅源-IPv6
四川卫视,http://www.furymax.top:85/rtp/239.69.1.169:10650$组播源
四川卫视,http://60.255.240.247:8090/live/scwsH265_4000.m3u8$订阅源-1920x1080
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
深圳卫视,http://221.233.192.152:1111/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
深圳卫视,http://58.48.37.158:1111/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017$组播源
深圳卫视,http://222.129.139.91:8888/rtp/239.3.1.134:8020$组播源
深圳卫视,http://58.252.12.164:8000/rtp/239.77.0.130:5146$组播源
深圳卫视,http://www.furymax.top:85/rtp/239.254.96.137:8896$组播源
深圳卫视,http://60.164.128.167:8029/rtp/239.255.30.135:8231$组播源
深圳卫视,http://111.192.0.32:4022/rtp/239.3.1.134:8020$组播源
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
三沙卫视,http://223.166.234.114:7777/tsfile/live/1056_1.m3u8$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001185/index.m3u8$订阅源-IPv6
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8$订阅源-IPv6
三沙卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000078/index.m3u8?IASHttpSessionId=$订阅源-IPv6
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
天津卫视,http://58.48.37.158:1111/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://221.233.192.152:1111/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
天津卫视,http://60.7.56.33:4000/rtp/239.253.92.91:8021$组播源
天津卫视,http://222.129.139.91:8888/rtp/239.3.1.141:1234$组播源
天津卫视,http://www.furymax.top:85/rtp/239.69.1.68:10048$组播源
天津卫视,http://111.196.191.248:5555/rtp/239.3.1.141:1234$组播源
天津卫视,http://60.164.128.167:8029/rtp/239.255.30.67:8231$组播源
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/index.m3u8$订阅源-IPv6
西藏卫视,http://mom.cloudns.be:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
西藏卫视,http://42.48.50.232:9002/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
西藏卫视,http://113.218.204.28:8081/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
西藏卫视,http://220.249.114.102:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
西藏卫视,http://223.166.234.114:7777/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://60.210.100.54:352/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://59.48.75.130:3052/tsfile/live/0109_1.m3u8$订阅源
西藏卫视,http://218.13.170.98:9901/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://121.33.239.242:9901/tsfile/live/0132_1.m3u8$订阅源
西藏卫视,http://123.138.22.30:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://183.94.146.109:2222/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
新疆卫视,http://113.218.204.28:8081/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
新疆卫视,http://42.48.50.232:9002/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
新疆卫视,http://220.249.114.102:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://59.48.75.130:3052/tsfile/live/1004_1.m3u8$订阅源
新疆卫视,http://60.210.100.54:352/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://112.102.217.173:9003//hls/64/index.m3u8$订阅源
新疆卫视,http://123.138.22.30:9901/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://223.166.234.114:7777/tsfile/live/0110_1.m3u8$订阅源
云南卫视,http://mom.cloudns.be:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$广东酒店源
云南卫视,http://113.218.204.28:8081/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
云南卫视,http://42.48.50.232:9002/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源
云南卫视,http://183.94.146.109:2222/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
云南卫视,http://119.163.199.98:9901/tsfile/live/0119_1.m3u8$订阅源
云南卫视,http://121.33.239.242:9901/tsfile/live/0119_1.m3u8$订阅源
云南卫视,http://116.117.104.39:8096/tsfile/live/0119_1.m3u8$订阅源
云南卫视,http://223.166.234.114:7777/tsfile/live/0119_1.m3u8$订阅源
云南卫视,http://116.117.104.242:8096/tsfile/live/0119_1.m3u8$订阅源
云南卫视,http://123.182.60.29:9002/hls/33/index.m3u8$订阅源



哈尔滨组播,#genre#
CCTV-01尔滨,http://112.102.217.173:9003//hls/13/index.m3u8
CCTV-02尔滨,http://112.102.217.173:9003//hls/14/index.m3u8
CCTV-03尔滨,http://112.102.217.173:9003//hls/15/index.m3u8
CCTV-04尔滨,http://112.102.217.173:9003//hls/16/index.m3u8
CCTV-05尔滨,http://112.102.217.173:9003//hls/17/index.m3u8
CCTV-5+尔滨,http://112.102.217.173:9003//hls/18/index.m3u8
CCTV-06尔滨,http://112.102.217.173:9003//hls/19/index.m3u8
CCTV-07尔滨,http://112.102.217.173:9003//hls/20/index.m3u8
CCTV-08尔滨,http://112.102.217.173:9003//hls/21/index.m3u8
CCTV-09尔滨,http://112.102.217.173:9003//hls/22/index.m3u8
CCTV-10尔滨,http://112.102.217.173:9003//hls/23/index.m3u8
CCTV-11尔滨,http://112.102.217.173:9003//hls/24/index.m3u8
CCTV-12尔滨,http://112.102.217.173:9003//hls/25/index.m3u8
CCTV-13尔滨,http://112.102.217.173:9003//hls/26/index.m3u8
CCTV-14尔滨,http://112.102.217.173:9003//hls/27/index.m3u8
CCTV-15尔滨,http://112.102.217.173:9003//hls/28/index.m3u8
CCTV-16尔滨,http://112.102.217.173:9003//hls/29/index.m3u8
CCTV-17尔滨,http://112.102.217.173:9003//hls/30/index.m3u8
CGTn-01尔滨,http://112.102.217.173:9003//hls/32/index.m3u8
CGTn-02尔滨,http://112.102.217.173:9003//hls/33/index.m3u8
CETV-01尔滨,http://112.102.217.173:9003//hls/34/index.m3u8
CETV-02尔滨,http://112.102.217.173:9003//hls/35/index.m3u8
CETV-04尔滨,http://112.102.217.173:9003//hls/36/index.m3u8
北京卫视尔滨,http://112.102.217.173:9003//hls/41/index.m3u8
东方卫视尔滨,http://112.102.217.173:9003//hls/39/index.m3u8
浙江卫视尔滨,http://112.102.217.173:9003//hls/40/index.m3u8
江苏卫视尔滨,http://112.102.217.173:9003//hls/38/index.m3u8
湖南卫视尔滨,http://112.102.217.173:9003//hls/37/index.m3u8
广东卫视尔滨,http://112.102.217.173:9003//hls/42/index.m3u8
深圳卫视尔滨,http://112.102.217.173:9003//hls/51/index.m3u8
天津卫视尔滨,http://112.102.217.173:9003//hls/46/index.m3u8
安徽卫视尔滨,http://112.102.217.173:9003//hls/43/index.m3u8
山东卫视尔滨,http://112.102.217.173:9003//hls/48/index.m3u8
河北卫视尔滨,http://112.102.217.173:9003//hls/56/index.m3u8
河南卫视尔滨,http://112.102.217.173:9003//hls/44/index.m3u8
东南卫视尔滨,http://112.102.217.173:9003//hls/47/index.m3u8
海南卫视尔滨,http://112.102.217.173:9003//hls/53/index.m3u8
江西卫视尔滨,http://112.102.217.173:9003//hls/49/index.m3u8
湖北卫视尔滨,http://112.102.217.173:9003//hls/54/index.m3u8
四川卫视尔滨,http://112.102.217.173:9003//hls/50/index.m3u8
贵州卫视尔滨,http://112.102.217.173:9003//hls/52/index.m3u8
重庆卫视尔滨,http://112.102.217.173:9003//hls/55/index.m3u8
吉林卫视尔滨,http://112.102.217.173:9003//hls/45/index.m3u8
广西卫视尔滨,http://112.102.217.173:9003//hls/62/index.m3u8
辽宁卫视尔滨,http://112.102.217.173:9003//hls/57/index.m3u8
青海卫视尔滨,http://112.102.217.173:9003//hls/59/index.m3u8
云南卫视尔滨,http://112.102.217.173:9003//hls/60/index.m3u8
山西卫视尔滨,http://112.102.217.173:9003//hls/61/index.m3u8
新疆卫视尔滨,http://112.102.217.173:9003//hls/64/index.m3u8
延边卫视尔滨,http://112.102.217.173:9003//hls/65/index.m3u8
兵团卫视尔滨,http://112.102.217.173:9003//hls/66/index.m3u8
宁夏卫视尔滨,http://112.102.217.173:9003//hls/67/index.m3u8
陕西卫视尔滨,http://112.102.217.173:9003//hls/68/index.m3u8
西藏卫视尔滨,http://112.102.217.173:9003//hls/58/index.m3u8
甘肃卫视尔滨,http://112.102.217.173:9003//hls/70/index.m3u8
内蒙古视尔滨,http://112.102.217.173:9003//hls/63/index.m3u8
黑龙江视尔滨,http://112.102.217.173:9003//hls/6/index.m3u8
卡酷少儿尔滨,http://112.102.217.173:9003//hls/71/index.m3u8
炫动卡通尔滨,http://112.102.217.173:9003//hls/72/index.m3u8
金鹰卡通,http://112.102.217.173:9003//hls/73/index.m3u8
优漫卡通尔滨,http://112.102.217.173:9003//hls/74/index.m3u8
动作电影尔滨,http://112.102.217.173:9003//hls/75/index.m3u8
爱情喜剧尔滨,http://112.102.217.173:9003//hls/76/index.m3u8
惊辣悬疑尔滨,http://112.102.217.173:9003//hls/77/index.m3u8
东北热剧尔滨,http://112.102.217.173:9003//hls/78/index.m3u8
嗨看暑假尔滨,http://112.102.217.173:9003//hls/79/index.m3u8
精品大剧尔滨,http://112.102.217.173:9003//hls/80/index.m3u8
古装剧场尔滨,http://112.102.217.173:9003//hls/81/index.m3u8
军旅剧场尔滨,http://112.102.217.173:9003//hls/82/index.m3u8
家庭剧场尔滨,http://112.102.217.173:9003//hls/83/index.m3u8
超级电视尔滨,http://112.102.217.173:9003//hls/84/index.m3u8
超级电影尔滨,http://112.102.217.173:9003//hls/85/index.m3u8
超级体育尔滨,http://112.102.217.173:9003//hls/86/index.m3u8
超级综艺尔滨,http://112.102.217.173:9003//hls/87/index.m3u8
精品记录尔滨,http://112.102.217.173:9003//hls/88/index.m3u8
精品体育尔滨,http://112.102.217.173:9003//hls/89/index.m3u8
金牌综艺尔滨,http://112.102.217.173:9003//hls/90/index.m3u8
军事评论尔滨,http://112.102.217.173:9003//hls/91/index.m3u8
农业致富尔滨,http://112.102.217.173:9003//hls/92/index.m3u8
怡伴健康尔滨,http://112.102.217.173:9003//hls/93/index.m3u8
潮妈辣妹尔滨,http://112.102.217.173:9003//hls/94/index.m3u8
武博世界尔滨,http://112.102.217.173:9003//hls/95/index.m3u8
中国功夫尔滨,http://112.102.217.173:9003//hls/96/index.m3u8
精品综艺尔滨,http://112.102.217.173:9003//hls/97/index.m3u8
热播精选尔滨,http://112.102.217.173:9003//hls/98/index.m3u8
黑莓电影尔滨,http://112.102.217.173:9003//hls/99/index.m3u8
黑莓动画尔滨,http://112.102.217.173:9003//hls/100/index.m3u8
哒啵赛事尔滨,http://112.102.217.173:9003//hls/101/index.m3u8
炫舞未来尔滨,http://112.102.217.173:9003//hls/102/index.m3u8
精彩篮球尔滨,http://112.102.217.173:9003//hls/103/index.m3u8
精彩竟技尔滨,http://112.102.217.173:9003//hls/104/index.m3u8
新闻综合尔滨,http://112.102.217.173:9003//hls/1/index.m3u8
生活尔滨,http://112.102.217.173:9003//hls/3/index.m3u8
影视尔滨,http://112.102.217.173:9003//hls/5/index.m3u8
黑龙江影视频,http://112.102.217.173:9003//hls/7/index.m3u8
黑龙江文体频,http://112.102.217.173:9003//hls/8/index.m3u8
黑龙江都市频,http://112.102.217.173:9003//hls/9/index.m3u8
黑龙江新闻频,http://112.102.217.173:9003//hls/10/index.m3u8
黑龙江公共频,http://112.102.217.173:9003//hls/11/index.m3u8
黑龙江少儿频,http://112.102.217.173:9003//hls/12/index.m3u8

闽南4Gtv,#genre#
中天新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv009
东森新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv152
tvbs新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv072
寰宇新闻4Gtv,http://litv.zapi.us.kg/?id=litv-longturn14
非凡新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv010
闽镜新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv075
民视新闻4Gtv,http://litv.zapi.us.kg/?id=litv-ftv13
中视新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv074
华视新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv052
台视新闻4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv051
民视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv002
民视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv155
中视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv040
华视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv041
台视闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv066
寰宇闽南4Gtv,http://litv.zapi.us.kg/?id=litv-longturn15
tvbs闽南4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv073
民视台湾4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv001
民视台湾4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv156
民视第一4Gtv,http://litv.zapi.us.kg/?id=4gtv-4gtv003
民视旅游4Gtv,http://litv.zapi.us.kg/?id=litv-ftv07
